prod_id,order_quantity,time,prod_name,prod_price
2265,144,2021/02/27 3:12,prod02265,386921
7347,89,2021/02/27 4:12,prod07347,263169
1917,150,2021/02/27 5:10,prod01917,367001
3153,159,2021/02/27 6:47,prod03153,336596
5620,74,2021/02/27 7:33,prod05620,560369
5556,32,2021/02/27 9:26,prod05556,745982
5065,173,2021/02/27 10:55,prod05065,599446
9403,28,2021/02/27 11:08,prod09403,583038
9542,86,2021/02/27 11:26,prod09542,219190
6210,91,2021/02/27 11:31,prod06210,70399
1721,37,2021/02/27 12:12,prod01721,835335
2375,151,2021/02/27 13:10,prod02375,217534
3202,190,2021/02/27 13:26,prod03202,721832
4764,28,2021/02/27 15:17,prod04764,28955
6086,82,2021/02/27 17:01,prod06086,736446
1540,157,2021/02/27 18:33,prod01540,991645
7563,29,2021/02/27 20:06,prod07563,129013
6161,187,2021/02/27 21:59,prod06161,978704
9194,10,2021/02/27 22:20,prod09194,543376
8333,37,2021/02/27 23:44,prod08333,866817
2492,9,2021/02/27 23:55,prod02492,617349
6580,9,2021/02/28 0:38,prod06580,301077
3298,143,2021/02/28 1:20,prod03298,210734
9548,40,2021/02/28 3:17,prod09548,30590
9936,74,2021/02/28 5:01,prod09936,386366
3577,22,2021/02/28 5:01,prod03577,210537
1169,77,2021/02/28 6:49,prod01169,914154
3358,174,2021/02/28 7:02,prod03358,341105
4503,173,2021/02/28 8:13,prod04503,410967
9044,99,2021/02/28 9:36,prod09044,155402
6715,181,2021/02/28 11:21,prod06715,477813
3584,57,2021/02/28 12:54,prod03584,414129
4218,140,2021/02/28 13:46,prod04218,495522
9497,162,2021/02/28 15:01,prod09497,495182
5833,186,2021/02/28 15:51,prod05833,877423
4412,50,2021/02/28 16:24,prod04412,611813
5238,89,2021/02/28 16:37,prod05238,766258
2966,193,2021/04/27 20:53,prod02966,274043
9463,4,2021/04/27 21:46,prod09463,807817
8980,199,2021/04/27 23:23,prod08980,29669
2158,70,2021/04/28 0:26,prod02158,127760
8541,112,2021/04/28 0:29,prod08541,58941
6031,184,2021/04/28 1:04,prod06031,767819
4959,79,2021/04/28 1:58,prod04959,66945
2922,172,2021/04/28 3:12,prod02922,149956
9762,28,2021/04/28 3:42,prod09762,779250
1306,160,2021/04/28 4:54,prod01306,261064
6659,152,2021/04/28 6:17,prod06659,542698
2205,194,2021/04/28 7:03,prod02205,867484
6447,175,2021/04/28 8:20,prod06447,611668
3486,153,2021/04/28 9:13,prod03486,147594
5602,193,2021/04/28 10:55,prod05602,282678
3051,198,2021/04/28 11:22,prod03051,26661
1876,120,2021/04/28 13:01,prod01876,651283
7335,197,2021/04/28 14:05,prod07335,986725
7354,54,2021/04/28 15:55,prod07354,803021
8432,135,2021/04/28 16:59,prod08432,99803
1734,52,2021/04/28 17:23,prod01734,994533
9847,126,2021/04/28 17:28,prod09847,845574
3716,94,2021/04/28 18:51,prod03716,368812
4608,146,2021/04/28 19:53,prod04608,788290
4511,105,2021/04/28 20:37,prod04511,474642
9505,181,2021/04/28 21:29,prod09505,253304
7327,100,2021/04/28 21:34,prod07327,272221
2463,135,2021/04/28 23:06,prod02463,322061
7355,176,2021/04/29 0:10,prod07355,387690
9538,141,2021/04/29 1:28,prod09538,354013
4086,171,2021/04/29 2:48,prod04086,440440
8512,162,2021/04/29 3:21,prod08512,459651
8651,22,2021/04/29 4:00,prod08651,376078
6137,91,2021/04/29 4:18,prod06137,920115
7310,29,2021/04/29 4:52,prod07310,827209
4410,8,2021/04/29 6:26,prod04410,84094
5149,74,2021/04/29 7:08,prod05149,42815
9383,65,2021/04/29 8:46,prod09383,258507
3803,157,2021/04/29 9:44,prod03803,56695
5031,152,2021/04/29 10:49,prod05031,910041
1577,91,2021/04/29 11:41,prod01577,312357
9311,13,2021/04/29 11:41,prod09311,331733
2925,81,2021/04/29 12:39,prod02925,627464
1600,114,2021/04/29 13:56,prod01600,799070
5059,69,2021/04/29 15:43,prod05059,450973
4166,76,2021/04/29 17:30,prod04166,982459
2389,123,2021/04/29 18:50,prod02389,269012
5927,92,2021/04/29 18:55,prod05927,563243
3466,11,2021/04/29 20:39,prod03466,247874
9280,91,2021/04/29 21:23,prod09280,238389
5390,58,2021/04/29 21:58,prod05390,589127
8212,49,2021/04/29 22:47,prod08212,366681
8771,70,2021/04/30 0:40,prod08771,578429
9303,33,2021/04/30 1:53,prod09303,792196
4380,182,2021/04/30 3:23,prod04380,134382
4514,113,2021/04/30 5:08,prod04514,136765
5700,67,2021/04/30 5:59,prod05700,779746
9571,113,2021/04/30 7:47,prod09571,790123
8850,137,2021/04/30 9:33,prod08850,816422
5698,55,2021/04/30 9:35,prod05698,328365
7249,73,2021/04/30 10:53,prod07249,87378
1737,140,2021/04/30 12:45,prod01737,631891
8113,194,2021/04/30 13:31,prod08113,650887
3131,126,2021/04/30 14:58,prod03131,303685
3913,99,2021/04/30 14:59,prod03913,127628
6015,161,2021/04/30 16:45,prod06015,351656
8850,103,2021/04/30 18:04,prod08850,816422
5883,67,2021/04/30 18:11,prod05883,819388
7906,93,2021/04/30 20:00,prod07906,382186
9500,31,2021/04/30 20:55,prod09500,493036
9680,65,2021/04/30 22:26,prod09680,332446
5531,44,2021/04/30 23:46,prod05531,525276
4516,31,2021/05/01 0:52,prod04516,567215
4373,81,2021/05/01 1:07,prod04373,359115
2114,6,2021/05/01 1:25,prod02114,533340
8977,67,2021/05/01 2:04,prod08977,991293
6200,130,2021/05/01 2:05,prod06200,544430
4902,179,2021/05/01 3:31,prod04902,585346
4746,5,2021/05/01 3:36,prod04746,878355
3341,153,2021/05/01 4:36,prod03341,817083
1995,146,2021/05/01 5:52,prod01995,827340
2202,56,2021/05/01 6:48,prod02202,832149
9818,33,2021/10/18 3:30,prod09818,587115
6501,67,2021/10/18 5:06,prod06501,946601
5484,120,2021/10/18 5:58,prod05484,455389
6435,115,2021/10/18 6:56,prod06435,311977
7680,39,2021/10/18 7:06,prod07680,649564
1744,148,2021/10/18 7:32,prod01744,459815
8444,55,2021/10/18 8:18,prod08444,340875
4425,131,2021/10/18 8:55,prod04425,606808
1291,177,2021/10/18 10:54,prod01291,483616
2268,86,2021/10/18 12:45,prod02268,151915
1459,199,2021/10/18 13:20,prod01459,551693
2151,175,2021/10/18 14:44,prod02151,254728
3126,143,2021/10/18 15:11,prod03126,476673
7234,107,2021/10/18 16:57,prod07234,380926
6165,1,2021/10/18 18:33,prod06165,193559
9039,25,2021/10/18 18:53,prod09039,447853
2311,135,2021/10/18 19:30,prod02311,183629
4621,200,2021/10/18 21:18,prod04621,521337
2041,77,2021/10/18 22:37,prod02041,358078
7383,110,2021/10/18 23:33,prod07383,311623
1554,5,2021/10/19 0:06,prod01554,747105
8922,8,2021/10/19 1:40,prod08922,400594
1056,57,2021/10/19 2:42,prod01056,445388
7798,138,2021/10/19 4:31,prod07798,278201
6823,199,2021/10/19 5:16,prod06823,827807
1726,126,2021/10/19 5:45,prod01726,51086
3437,23,2021/10/19 6:48,prod03437,595852
8238,43,2021/10/19 7:26,prod08238,71405
3046,38,2021/10/19 8:45,prod03046,262280
3081,34,2021/10/19 9:02,prod03081,38738
8192,33,2021/10/19 9:53,prod08192,263718
4510,85,2021/10/19 9:53,prod04510,281365
7066,48,2021/10/19 10:32,prod07066,496084
9631,183,2021/10/19 11:58,prod09631,443879
7638,22,2021/10/19 12:17,prod07638,818917
5885,7,2021/10/19 12:20,prod05885,313094
7649,71,2021/10/19 13:32,prod07649,557913
7596,21,2021/10/19 14:58,prod07596,164900
1714,78,2021/10/19 15:04,prod01714,589855
1589,41,2021/10/19 15:56,prod01589,801246
5317,143,2021/10/19 17:24,prod05317,308432
7923,81,2021/10/19 17:46,prod07923,150801
1659,28,2021/10/19 19:12,prod01659,42352
7172,148,2021/10/19 20:42,prod07172,352986
1337,81,2021/10/19 20:46,prod01337,416344
1555,118,2021/10/19 21:58,prod01555,668930
7808,143,2021/10/19 23:42,prod07808,130087
4695,115,2021/10/20 0:47,prod04695,197934
3848,37,2021/10/20 1:23,prod03848,747070
5564,144,2021/10/20 3:06,prod05564,684898
2221,98,2021/10/20 5:05,prod02221,195032
5901,21,2021/10/20 5:17,prod05901,358106
3969,160,2021/10/20 6:58,prod03969,230105
4515,62,2021/10/20 7:47,prod04515,986318
7530,187,2021/10/20 9:35,prod07530,579657
1426,26,2021/10/20 9:57,prod01426,265122
8778,139,2021/10/20 10:45,prod08778,351255
7706,30,2021/10/20 12:19,prod07706,436018
5212,22,2021/10/20 12:58,prod05212,462208
8184,133,2021/10/20 14:12,prod08184,851255
4071,23,2021/10/20 15:13,prod04071,972848
2585,19,2021/10/20 16:44,prod02585,958776
5815,190,2021/10/20 18:36,prod05815,759272
6149,167,2021/10/20 19:11,prod06149,694165
6644,194,2021/10/20 20:20,prod06644,250709
3798,67,2021/10/20 21:55,prod03798,245180
4453,26,2021/10/20 22:17,prod04453,559669
7514,79,2021/10/20 22:59,prod07514,870324
1544,179,2021/10/20 23:53,prod01544,889397
1194,128,2021/10/21 0:20,prod01194,848139
1643,1,2021/10/21 1:03,prod01643,574490
3567,53,2021/10/21 2:26,prod03567,829034
2247,107,2021/10/21 4:15,prod02247,484342
1391,139,2021/10/21 6:14,prod01391,906442
7310,30,2021/10/21 7:12,prod07310,827209
6727,79,2021/10/21 7:31,prod06727,774721
1473,101,2021/10/21 7:34,prod01473,962091
7698,181,2021/10/21 8:11,prod07698,716222
6565,140,2021/10/21 8:20,prod06565,202371
5843,153,2021/10/21 9:51,prod05843,424198
2295,127,2021/10/21 10:46,prod02295,549318
5445,67,2021/10/21 12:40,prod05445,280777
1924,153,2021/02/08 3:51,prod01924,987778
7356,97,2021/02/08 4:39,prod07356,123495
9985,172,2021/02/08 4:52,prod09985,39911
6218,5,2021/02/08 5:13,prod06218,352691
2226,78,2021/02/08 5:44,prod02226,813970
7508,6,2021/02/08 6:42,prod07508,711788
3776,60,2021/02/08 8:42,prod03776,829240
9282,97,2021/02/08 9:54,prod09282,191765
2157,174,2021/02/08 10:19,prod02157,530512
8588,119,2021/02/08 11:27,prod08588,445093
3549,36,2021/02/08 11:35,prod03549,973744
3857,143,2021/02/08 12:33,prod03857,433314
6650,145,2021/02/08 14:30,prod06650,826656
6553,32,2021/02/08 16:04,prod06553,548823
3905,47,2021/02/08 18:02,prod03905,295290
3468,148,2021/02/08 18:57,prod03468,858089
5249,162,2021/02/08 19:09,prod05249,861371
9717,40,2021/02/08 19:21,prod09717,831124
8125,139,2021/02/08 19:35,prod08125,162186
3829,181,2021/02/08 20:58,prod03829,432510
7941,159,2021/02/08 22:32,prod07941,726927
8155,17,2021/02/09 0:20,prod08155,808589
7781,7,2021/02/09 2:15,prod07781,748515
1178,69,2021/02/09 3:30,prod01178,47283
9306,158,2021/02/09 4:46,prod09306,611718
6466,88,2021/02/09 6:08,prod06466,674079
4681,66,2021/02/09 8:02,prod04681,120797
9492,168,2021/02/09 9:12,prod09492,278468
4856,183,2021/02/09 9:55,prod04856,206086
8002,24,2021/02/09 10:13,prod08002,729017
6326,2,2021/02/09 11:35,prod06326,68071
5122,23,2021/02/09 12:07,prod05122,513696
7754,105,2021/02/09 12:08,prod07754,991535
9095,81,2021/02/09 14:01,prod09095,644681
4991,150,2021/02/09 14:03,prod04991,577269
6634,33,2021/02/09 15:31,prod06634,985927
7051,193,2021/02/09 15:44,prod07051,940257
2524,105,2021/02/09 15:55,prod02524,649355
5230,126,2021/02/09 16:47,prod05230,442301
7871,96,2021/02/09 18:22,prod07871,606139
9976,178,2021/02/09 18:34,prod09976,128415
2325,17,2021/02/09 19:23,prod02325,828297
7619,11,2021/02/09 20:22,prod07619,693618
4237,175,2021/02/09 20:29,prod04237,632934
9206,78,2021/02/09 21:15,prod09206,733080
5884,94,2021/02/09 22:10,prod05884,507654
6777,56,2021/02/09 23:18,prod06777,387631
3317,85,2021/02/10 0:50,prod03317,957682
6830,184,2021/02/10 1:21,prod06830,958779
4148,33,2021/02/10 2:47,prod04148,352262
6904,66,2021/02/10 4:44,prod06904,724312
5265,9,2021/02/10 6:40,prod05265,444651
6554,74,2021/02/10 8:06,prod06554,171892
1669,56,2021/02/10 8:26,prod01669,310853
5554,147,2021/02/10 10:21,prod05554,968960
8409,172,2021/02/10 10:24,prod08409,730189
3123,139,2021/02/10 11:08,prod03123,835312
3937,54,2021/02/10 12:15,prod03937,117849
3276,199,2021/02/10 13:01,prod03276,102010
1060,88,2021/02/10 14:44,prod01060,492001
8636,175,2021/02/10 15:59,prod08636,651217
6831,171,2021/02/10 16:12,prod06831,642872
4137,56,2021/02/10 16:17,prod04137,612002
1500,117,2021/02/10 18:11,prod01500,379534
4413,146,2021/02/10 19:21,prod04413,45954
4372,87,2021/02/10 20:04,prod04372,935301
7175,89,2021/02/10 21:43,prod07175,731252
5409,137,2021/02/10 23:22,prod05409,954276
4759,197,2021/02/11 0:37,prod04759,159200
7745,62,2021/02/11 1:11,prod07745,763267
5225,38,2021/02/11 1:51,prod05225,702561
1802,117,2021/02/11 2:00,prod01802,330883
3160,50,2021/02/11 3:49,prod03160,835778
8528,117,2021/02/11 5:01,prod08528,132344
8360,142,2021/02/11 5:27,prod08360,620536
1370,97,2021/02/11 6:11,prod01370,492898
6940,107,2021/02/11 7:30,prod06940,305981
1023,7,2021/02/11 7:52,prod01023,98832
6191,6,2021/02/11 8:21,prod06191,589888
1323,27,2021/02/11 8:34,prod01323,584608
8975,187,2021/02/11 9:26,prod08975,796443
1246,150,2021/02/11 11:02,prod01246,666292
6098,9,2021/02/11 11:50,prod06098,758323
8228,176,2021/02/11 11:52,prod08228,477065
5908,92,2021/02/11 12:45,prod05908,851484
9958,5,2021/02/11 13:36,prod09958,847957
9264,182,2021/02/11 14:27,prod09264,16391
3555,136,2021/05/21 14:27,prod03555,696419
4823,197,2021/05/21 16:18,prod04823,699996
8505,38,2021/05/21 17:14,prod08505,39188
8258,119,2021/05/21 18:13,prod08258,760271
2043,130,2021/05/21 18:55,prod02043,24970
6797,83,2021/05/21 18:59,prod06797,937839
4770,85,2021/05/21 20:50,prod04770,548085
3752,104,2021/05/21 21:32,prod03752,947612
6048,88,2021/05/21 23:21,prod06048,165502
2434,170,2021/05/21 23:39,prod02434,307501
2034,171,2021/05/22 0:20,prod02034,352970
2615,57,2021/05/22 2:00,prod02615,805944
3867,94,2021/05/22 2:30,prod03867,29250
3856,131,2021/05/22 4:19,prod03856,346597
3369,141,2021/05/22 4:35,prod03369,44941
3053,41,2021/05/22 5:27,prod03053,718914
5798,134,2021/05/22 7:01,prod05798,904812
8898,198,2021/05/22 8:57,prod08898,137396
2167,36,2021/05/22 10:21,prod02167,177385
2164,200,2021/05/22 11:20,prod02164,590906
1319,123,2021/05/22 12:38,prod01319,409955
9730,107,2021/05/22 13:11,prod09730,481271
8629,61,2021/05/22 14:58,prod08629,752514
7359,26,2021/05/22 15:47,prod07359,175918
7987,95,2021/05/22 16:09,prod07987,50944
8271,32,2021/05/22 17:14,prod08271,92275
2852,111,2021/05/22 17:26,prod02852,782037
5968,134,2021/05/22 18:10,prod05968,166453
6029,175,2021/05/22 18:17,prod06029,676239
3030,176,2021/05/22 19:52,prod03030,369612
8908,28,2021/05/22 20:07,prod08908,971577
3823,66,2021/05/22 20:18,prod03823,597751
9302,44,2021/05/22 22:15,prod09302,784254
9543,134,2021/05/22 22:18,prod09543,790223
3538,93,2021/05/22 23:50,prod03538,214584
9792,94,2021/05/23 0:29,prod09792,96683
5804,183,2021/05/23 1:20,prod05804,367671
9650,80,2021/05/23 1:53,prod09650,120260
8884,113,2021/05/23 3:01,prod08884,792206
6780,98,2021/06/29 19:46,prod06780,763246
1755,27,2021/06/29 19:48,prod01755,48975
4468,101,2021/06/29 21:07,prod04468,256934
4652,22,2021/06/29 22:22,prod04652,541733
9418,108,2021/06/29 23:47,prod09418,697693
7684,117,2021/06/30 1:07,prod07684,350743
9960,61,2021/06/30 1:32,prod09960,854050
7766,191,2021/06/30 3:23,prod07766,766562
3780,43,2021/06/30 3:57,prod03780,833195
3303,165,2021/06/30 4:05,prod03303,31035
9054,138,2021/06/30 5:16,prod09054,926050
3405,142,2021/06/30 6:46,prod03405,50339
2695,156,2021/06/30 7:38,prod02695,850488
1103,178,2021/06/30 9:29,prod01103,817103
7589,186,2021/06/30 9:44,prod07589,374494
3083,122,2021/06/30 11:33,prod03083,219909
5582,18,2021/06/30 11:49,prod05582,315714
7684,149,2021/06/30 12:12,prod07684,350743
2609,39,2021/06/30 13:30,prod02609,392110
1840,1,2021/06/30 15:06,prod01840,971000
7822,177,2021/06/30 15:30,prod07822,487852
5622,131,2021/06/30 16:03,prod05622,452190
5124,8,2021/06/30 16:28,prod05124,649769
6635,109,2021/06/30 16:36,prod06635,549280
6869,143,2021/06/30 16:56,prod06869,778848
2686,167,2021/06/30 17:35,prod02686,147109
8823,65,2021/06/30 17:40,prod08823,655626
4734,133,2021/06/30 17:43,prod04734,813832
9345,94,2021/06/30 18:03,prod09345,266828
5431,133,2021/06/30 18:41,prod05431,320672
4760,169,2021/06/30 18:56,prod04760,559358
2928,163,2021/06/30 20:31,prod02928,235459
3729,145,2021/06/30 21:40,prod03729,447791
9790,134,2021/06/30 22:22,prod09790,923024
4444,128,2021/06/30 22:59,prod04444,58040
2474,86,2021/06/30 23:33,prod02474,705727
9475,117,2021/07/01 1:27,prod09475,569764
3396,176,2021/07/01 1:43,prod03396,321913
1670,197,2021/07/01 1:50,prod01670,614301
7573,12,2021/07/01 3:02,prod07573,727413
4958,146,2021/07/01 4:01,prod04958,417912
2331,143,2021/07/01 5:17,prod02331,522135
5891,171,2021/07/01 7:03,prod05891,763634
6200,96,2021/07/01 7:25,prod06200,544430
7407,165,2021/05/03 20:44,prod07407,272263
6558,199,2021/05/03 22:14,prod06558,181520
2965,106,2021/05/03 23:29,prod02965,899930
9551,127,2021/05/04 1:21,prod09551,559744
5813,128,2021/05/04 1:58,prod05813,526391
6697,54,2021/05/04 2:22,prod06697,731143
5028,172,2021/05/04 4:09,prod05028,564573
4907,174,2021/05/04 5:42,prod04907,449140
3192,48,2021/05/04 6:45,prod03192,878271
7421,189,2021/05/04 7:25,prod07421,196721
1986,43,2021/05/04 7:35,prod01986,521734
9432,125,2021/05/04 9:03,prod09432,852127
2325,101,2021/05/04 9:25,prod02325,828297
5963,171,2021/05/04 9:39,prod05963,429810
3083,7,2021/05/04 9:45,prod03083,219909
8402,34,2021/05/04 11:41,prod08402,171500
2355,115,2021/05/04 12:24,prod02355,797967
9806,89,2021/05/04 13:36,prod09806,157886
5916,34,2021/05/04 14:32,prod05916,341846
2147,41,2021/05/04 14:32,prod02147,727693
7269,58,2021/05/04 15:59,prod07269,992058
7115,108,2021/05/04 16:30,prod07115,453582
6921,160,2021/05/04 18:21,prod06921,870715
4410,82,2021/05/04 19:52,prod04410,84094
8283,181,2021/05/04 20:35,prod08283,726045
1667,38,2021/05/04 21:34,prod01667,14155
7758,100,2021/05/04 21:54,prod07758,720959
3184,164,2021/05/04 21:55,prod03184,62146
4051,24,2021/05/04 22:45,prod04051,398128
7482,99,2021/05/05 0:32,prod07482,180555
6395,197,2021/05/05 1:10,prod06395,539263
5069,67,2021/05/05 2:32,prod05069,325577
8598,6,2021/05/05 3:03,prod08598,516402
8779,40,2021/05/05 3:34,prod08779,322039
9609,54,2021/05/05 4:27,prod09609,477423
4487,157,2021/05/05 5:36,prod04487,995645
6638,64,2021/05/05 6:52,prod06638,221948
3473,75,2021/05/05 8:03,prod03473,386108
1036,142,2021/05/05 9:57,prod01036,995204
6133,12,2021/05/05 10:20,prod06133,164569
5176,17,2021/08/24 4:35,prod05176,959522
3773,102,2021/08/24 5:21,prod03773,53217
1886,116,2021/08/24 6:13,prod01886,34343
5597,5,2021/08/24 7:04,prod05597,146711
7551,161,2021/08/24 8:09,prod07551,407568
8191,8,2021/08/24 8:27,prod08191,953688
2056,92,2021/08/24 8:50,prod02056,355781
6599,99,2021/08/24 9:56,prod06599,778889
3516,155,2021/08/24 10:32,prod03516,290386
2837,155,2021/08/24 12:27,prod02837,424479
7970,91,2021/08/24 12:31,prod07970,277234
6672,54,2021/08/24 13:26,prod06672,763619
3885,56,2021/08/24 13:43,prod03885,679195
3456,35,2021/08/24 14:29,prod03456,957817
4328,120,2021/08/24 14:34,prod04328,344390
6122,187,2021/08/24 15:34,prod06122,871351
2454,69,2021/08/24 16:28,prod02454,210769
9806,101,2021/08/24 17:09,prod09806,157886
9889,50,2021/08/24 18:56,prod09889,284466
2313,103,2021/08/24 20:13,prod02313,974454
3646,28,2021/08/24 20:18,prod03646,972767
9014,59,2021/08/24 20:42,prod09014,996896
9053,53,2021/08/24 22:36,prod09053,401399
7446,47,2021/09/16 9:00,prod07446,923389
8435,125,2021/09/16 9:45,prod08435,333771
9374,170,2021/09/16 11:28,prod09374,618873
8227,147,2021/09/16 12:29,prod08227,815648
7430,94,2021/09/16 12:40,prod07430,496808
3102,174,2021/09/16 13:39,prod03102,83759
9746,50,2021/09/16 13:45,prod09746,667192
8570,184,2021/09/16 14:43,prod08570,397239
4141,90,2021/09/16 16:26,prod04141,809293
6729,200,2021/09/16 16:53,prod06729,895870
2530,147,2021/09/16 18:40,prod02530,203489
1896,134,2021/09/16 20:21,prod01896,479211
7860,131,2021/09/16 22:10,prod07860,834722
7395,149,2021/09/16 22:22,prod07395,619892
1717,175,2021/09/17 0:07,prod01717,182740
5501,50,2021/09/17 2:04,prod05501,251091
3825,98,2021/09/17 2:14,prod03825,297502
7365,181,2021/09/17 2:38,prod07365,271273
7526,128,2021/09/17 4:34,prod07526,963167
2981,142,2021/09/17 5:48,prod02981,545253
1317,4,2021/09/17 6:48,prod01317,14031
6608,122,2021/09/17 8:48,prod06608,578531
9593,149,2021/09/17 9:40,prod09593,324757
7471,41,2021/09/17 11:21,prod07471,430261
3339,92,2021/09/17 12:12,prod03339,23201
2920,104,2021/09/17 12:17,prod02920,52212
8008,118,2021/09/17 12:30,prod08008,198582
8837,164,2021/09/17 13:17,prod08837,136314
8547,167,2021/09/17 15:10,prod08547,907292
6972,30,2021/09/17 16:09,prod06972,77640
1656,86,2021/09/17 17:31,prod01656,286662
9128,143,2021/09/17 18:00,prod09128,10185
1008,20,2021/09/17 18:55,prod01008,139395
6893,107,2021/09/17 19:02,prod06893,259288
5565,153,2021/09/17 20:39,prod05565,286542
1456,24,2021/09/17 21:56,prod01456,89744
9019,194,2021/09/17 22:21,prod09019,670932
1709,12,2021/09/17 23:03,prod01709,158774
2901,122,2021/09/18 0:53,prod02901,198588
3360,118,2021/09/18 2:25,prod03360,446721
8937,117,2021/09/18 2:53,prod08937,168368
6443,69,2021/09/18 4:19,prod06443,725680
6652,12,2021/09/18 6:09,prod06652,596963
7774,65,2021/09/18 6:09,prod07774,643143
6638,20,2021/09/18 7:43,prod06638,221948
5474,167,2021/09/18 8:14,prod05474,850559
4528,30,2021/09/18 8:54,prod04528,873564
3881,127,2021/09/18 10:26,prod03881,470274
5115,97,2021/07/01 21:17,prod05115,494214
9162,161,2021/07/01 22:32,prod09162,44317
5086,78,2021/07/01 22:52,prod05086,614388
8593,3,2021/07/02 0:36,prod08593,537657
9561,124,2021/07/02 1:33,prod09561,605736
5505,16,2021/07/02 2:01,prod05505,217312
7755,194,2021/07/02 2:39,prod07755,714947
1598,10,2021/07/02 2:46,prod01598,983361
2676,93,2021/07/02 4:09,prod02676,939020
6395,44,2021/07/02 5:12,prod06395,539263
3209,117,2021/07/02 6:35,prod03209,194425
6906,108,2021/07/02 7:35,prod06906,109488
8586,156,2021/07/02 8:14,prod08586,879496
8590,109,2021/06/30 17:48,prod08590,502350
1050,120,2021/06/30 19:37,prod01050,940900
5595,175,2021/06/30 21:07,prod05595,666702
3122,199,2021/06/30 21:41,prod03122,440817
5860,197,2021/06/30 22:46,prod05860,23782
8155,23,2021/07/01 0:24,prod08155,808589
9136,96,2021/07/01 1:03,prod09136,708933
1566,177,2021/07/01 1:38,prod01566,278486
9470,53,2021/07/01 3:36,prod09470,384589
5350,170,2021/07/01 3:57,prod05350,275315
2373,25,2021/07/01 5:16,prod02373,455791
7100,186,2021/07/01 6:59,prod07100,267504
1211,141,2021/07/01 8:03,prod01211,744165
8272,118,2021/07/01 9:44,prod08272,181109
2921,103,2021/07/01 10:46,prod02921,885713
9234,182,2021/07/01 10:48,prod09234,121910
6215,37,2021/07/01 12:17,prod06215,827505
2766,57,2021/07/01 12:48,prod02766,395218
7780,168,2021/07/01 12:54,prod07780,454292
7249,49,2021/07/01 13:58,prod07249,87378
8299,3,2021/07/01 15:24,prod08299,631849
1492,153,2021/07/01 15:42,prod01492,715479
1450,118,2021/07/01 17:23,prod01450,136766
9621,52,2021/07/01 18:41,prod09621,861645
3464,158,2021/07/01 18:41,prod03464,916344
3027,27,2021/07/01 18:43,prod03027,988308
4855,165,2021/07/01 19:45,prod04855,135836
4631,174,2021/07/01 20:34,prod04631,800058
1994,37,2021/07/01 20:39,prod01994,77236
7213,43,2021/07/01 22:06,prod07213,546368
3714,33,2021/07/01 23:10,prod03714,392538
2707,17,2021/07/01 23:18,prod02707,486821
6538,85,2021/07/01 23:46,prod06538,23543
2722,59,2021/07/02 1:29,prod02722,330013
3921,87,2021/07/02 3:19,prod03921,757575
1241,28,2021/07/02 5:05,prod01241,189024
8475,45,2021/07/02 5:57,prod08475,430965
9088,196,2021/07/02 6:49,prod09088,127603
9915,196,2021/07/02 8:46,prod09915,433897
2455,15,2021/07/02 10:31,prod02455,45712
4826,66,2021/07/02 11:22,prod04826,23361
2736,89,2021/07/02 11:37,prod02736,697095
8827,163,2021/07/02 12:12,prod08827,358172
3924,173,2021/07/02 13:32,prod03924,966537
3486,18,2021/07/02 15:24,prod03486,147594
7445,81,2021/07/02 15:51,prod07445,671313
2906,149,2021/07/02 15:56,prod02906,255471
5770,57,2021/07/02 16:25,prod05770,676088
5454,183,2021/07/02 17:30,prod05454,562595
5318,110,2021/07/02 17:42,prod05318,429886
8322,74,2021/07/02 19:10,prod08322,859924
9819,43,2021/07/02 20:15,prod09819,576545
7831,62,2021/07/02 21:29,prod07831,155758
5493,131,2021/07/02 23:29,prod05493,750433
7498,197,2021/07/02 23:32,prod07498,865736
3820,61,2021/07/03 0:28,prod03820,922199
8774,19,2021/07/03 0:42,prod08774,280555
5182,50,2021/05/24 23:15,prod05182,413714
5849,155,2021/05/25 0:07,prod05849,954358
3546,187,2021/05/25 0:28,prod03546,387093
9444,36,2021/05/25 1:47,prod09444,201671
9287,195,2021/05/25 2:38,prod09287,890179
6910,200,2021/05/25 4:00,prod06910,344946
8430,182,2021/05/25 5:53,prod08430,188865
6828,27,2021/05/25 6:21,prod06828,348952
2638,9,2021/05/25 7:11,prod02638,665816
9646,78,2021/05/25 8:25,prod09646,830576
3889,200,2021/05/25 8:52,prod03889,895634
5380,35,2021/05/25 9:19,prod05380,441378
5176,89,2021/05/25 9:45,prod05176,959522
5750,71,2021/05/25 10:57,prod05750,529869
9896,146,2021/05/25 12:31,prod09896,811086
4679,37,2021/05/25 14:23,prod04679,616063
2401,147,2021/05/25 14:39,prod02401,717992
3604,178,2021/05/25 14:45,prod03604,200137
3591,127,2021/05/25 16:25,prod03591,263971
1997,112,2021/05/25 18:22,prod01997,851305
6654,197,2021/05/25 20:04,prod06654,537288
6432,65,2021/05/25 21:04,prod06432,174530
5405,18,2021/05/25 21:10,prod05405,538094
9747,16,2021/05/25 23:03,prod09747,360997
3446,14,2021/05/26 0:34,prod03446,944271
1584,149,2021/05/26 2:23,prod01584,417930
9519,24,2021/05/26 2:31,prod09519,752514
1046,183,2021/05/26 4:19,prod01046,614129
6232,125,2021/05/26 4:31,prod06232,240583
4406,55,2021/05/26 6:08,prod04406,677528
