prod_id,prod_name,prod_price
3247,prod03247,445658
3248,prod03248,754673
3249,prod03249,278886
3250,prod03250,683693
3251,prod03251,91890
3252,prod03252,576996
3253,prod03253,697596
3254,prod03254,404266
3255,prod03255,935962
3256,prod03256,680365
3257,prod03257,327169
3258,prod03258,913515
3259,prod03259,289158
3260,prod03260,855480
3261,prod03261,729745
3262,prod03262,556475
3263,prod03263,447996
3264,prod03264,21038
3265,prod03265,308760
3266,prod03266,929779
3267,prod03267,19398
3268,prod03268,797088
3269,prod03269,509126
3270,prod03270,575090
3271,prod03271,187804
3272,prod03272,376474
3273,prod03273,75756
3274,prod03274,336460
3275,prod03275,22371
3276,prod03276,102010
3277,prod03277,377391
3278,prod03278,160899
3279,prod03279,646336
3280,prod03280,122155
3281,prod03281,831532
3282,prod03282,826495
3283,prod03283,422484
3284,prod03284,758944
3285,prod03285,217073
3286,prod03286,207529
3287,prod03287,932937
3288,prod03288,291316
3289,prod03289,665610
3290,prod03290,142079
3291,prod03291,330063
3292,prod03292,169969
3293,prod03293,846492
3294,prod03294,276777
3295,prod03295,660875
3296,prod03296,553999
3297,prod03297,263553
3298,prod03298,210734
3299,prod03299,238334
3300,prod03300,69889
3301,prod03301,104198
3302,prod03302,115354
3303,prod03303,31035
3304,prod03304,280320
3305,prod03305,450950
3306,prod03306,801148
3307,prod03307,300304
3308,prod03308,837363
3309,prod03309,153765
3310,prod03310,123909
3311,prod03311,269622
3312,prod03312,500777
3313,prod03313,722092
3314,prod03314,377637
3315,prod03315,822836
3316,prod03316,920557
3317,prod03317,957682
3318,prod03318,768760
3319,prod03319,108095
3320,prod03320,708629
3322,prod03322,500597
3323,prod03323,108777
3324,prod03324,540838
3325,prod03325,917429
3326,prod03326,764406
3327,prod03327,813503
3328,prod03328,124902
3329,prod03329,661876
3330,prod03330,962278
3331,prod03331,949473
3332,prod03332,899642
3333,prod03333,898960
3334,prod03334,648595
3335,prod03335,922342
3336,prod03336,951959
3337,prod03337,77539
3338,prod03338,413507
3339,prod03339,23201
3340,prod03340,616287
3341,prod03341,817083
3342,prod03342,408291
3343,prod03343,608539
3344,prod03344,408488
3345,prod03345,517349
3346,prod03346,379287
3347,prod03347,417905
3348,prod03348,604057
3349,prod03349,431986
3350,prod03350,401953
3351,prod03351,504525
3352,prod03352,459185
3353,prod03353,405250
3354,prod03354,177498
3355,prod03355,782548
3356,prod03356,640122
3357,prod03357,703449
3358,prod03358,341105
3359,prod03359,856395
3360,prod03360,446721
3361,prod03361,433044
3362,prod03362,982216
3363,prod03363,820083
3364,prod03364,458386
3365,prod03365,990842
3366,prod03366,689672
3367,prod03367,867008
3368,prod03368,399572
3369,prod03369,44941
3370,prod03370,896206
3371,prod03371,711348
3372,prod03372,851514
3373,prod03373,392462
3374,prod03374,26313
3375,prod03375,494876
3376,prod03376,759592
3377,prod03377,876541
3378,prod03378,314588
3379,prod03379,173623
3380,prod03380,421272
3381,prod03381,677239
3382,prod03382,119927
3383,prod03383,22236
3384,prod03384,858240
3385,prod03385,823378
3386,prod03386,489174
3387,prod03387,759427
3388,prod03388,280864
3389,prod03389,784992
3390,prod03390,399075
3391,prod03391,908194
3392,prod03392,573596
3393,prod03393,486043
3394,prod03394,738917
3395,prod03395,802112
3396,prod03396,321913
3397,prod03397,37680
3398,prod03398,983052
3399,prod03399,282876
3400,prod03400,490440
3401,prod03401,957754
3402,prod03402,912031
3403,prod03403,75215
3404,prod03404,829744
3405,prod03405,50339
3406,prod03406,332646
3407,prod03407,952356
3408,prod03408,663046
3409,prod03409,758311
3410,prod03410,373553
3411,prod03411,961973
3412,prod03412,596235
3413,prod03413,309373
3414,prod03414,183171
3415,prod03415,29209
3416,prod03416,983141
3417,prod03417,712854
3418,prod03418,34103
3419,prod03419,600418
3420,prod03420,608660
3421,prod03421,33958
3422,prod03422,447198
3423,prod03423,815475
3424,prod03424,760215
3425,prod03425,871946
3426,prod03426,588194
3427,prod03427,333084
3428,prod03428,234294
3429,prod03429,511658
3430,prod03430,248819
3431,prod03431,60696
3432,prod03432,344632
3433,prod03433,836512
3434,prod03434,279565
3435,prod03435,876636
3436,prod03436,254457
3437,prod03437,595852
3438,prod03438,443773
3439,prod03439,371003
3440,prod03440,845233
3441,prod03441,190021
3442,prod03442,615481
3443,prod03443,820302
3444,prod03444,82071
3445,prod03445,299811
3446,prod03446,944271
3447,prod03447,489638
3448,prod03448,600674
3449,prod03449,827333
3450,prod03450,535187
3451,prod03451,87357
3452,prod03452,630037
3453,prod03453,27877
3454,prod03454,667430
3455,prod03455,939451
3456,prod03456,957817
3457,prod03457,460069
3458,prod03458,485307
3459,prod03459,44129
3460,prod03460,150380
3461,prod03461,903895
3462,prod03462,644562
3463,prod03463,74056
3464,prod03464,916344
3465,prod03465,81519
3466,prod03466,247874
3467,prod03467,152597
3468,prod03468,858089
3469,prod03469,774743
3470,prod03470,120752
3471,prod03471,633023
3472,prod03472,316615
3473,prod03473,386108
3474,prod03474,455003
3475,prod03475,67297
3476,prod03476,688435
3477,prod03477,551706
3478,prod03478,757168
3479,prod03479,503254
3480,prod03480,429926
3481,prod03481,990142
3482,prod03482,915529
3483,prod03483,531117
3484,prod03484,806309
3485,prod03485,255365
3486,prod03486,147594
3487,prod03487,680399
3488,prod03488,246480
3489,prod03489,497752
3490,prod03490,608537
3491,prod03491,896286
3492,prod03492,374085
3493,prod03493,811848
3494,prod03494,467384
3495,prod03495,938504
3496,prod03496,669038
3497,prod03497,568228
3498,prod03498,255493
3499,prod03499,976213
3500,prod03500,357358
3501,prod03501,972103
3502,prod03502,90366
3503,prod03503,202211
3504,prod03504,544175
3505,prod03505,165153
3506,prod03506,299118
3507,prod03507,571798
3508,prod03508,889567
3509,prod03509,305265
3510,prod03510,346251
3511,prod03511,502310
3512,prod03512,205252
3513,prod03513,194632
3514,prod03514,889789
3515,prod03515,535554
3516,prod03516,290386
3517,prod03517,413457
3518,prod03518,281080
3519,prod03519,139755
3520,prod03520,216371
3521,prod03521,957074
3522,prod03522,146511
3523,prod03523,651923
3524,prod03524,386468
3525,prod03525,289984
3526,prod03526,529812
3527,prod03527,863674
3528,prod03528,17587
3529,prod03529,710690
3530,prod03530,584520
3531,prod03531,981499
3532,prod03532,782613
3533,prod03533,398099
3534,prod03534,237444
3535,prod03535,338797
3536,prod03536,514323
3537,prod03537,48840
3538,prod03538,214584
3539,prod03539,594472
3540,prod03540,850011
3541,prod03541,524430
3542,prod03542,420651
3543,prod03543,515664
3544,prod03544,108056
3545,prod03545,568314
3546,prod03546,387093
3547,prod03547,623089
3548,prod03548,394283
3549,prod03549,973744
3550,prod03550,263439
3551,prod03551,93377
3552,prod03552,161637
3553,prod03553,332405
3554,prod03554,531559
3555,prod03555,696419
3556,prod03556,788830
3557,prod03557,433237
3558,prod03558,126286
3559,prod03559,926437
3560,prod03560,204970
3561,prod03561,701806
3562,prod03562,332385
3563,prod03563,794826
3564,prod03564,366038
3565,prod03565,986976
3566,prod03566,855727
3567,prod03567,829034
3568,prod03568,824330
3569,prod03569,175476
3570,prod03570,134371
3571,prod03571,669822
3572,prod03572,799181
3573,prod03573,64272
3574,prod03574,789153
3575,prod03575,59841
3576,prod03576,219329
3577,prod03577,210537
3578,prod03578,541290
3579,prod03579,486338
3580,prod03580,821221
3581,prod03581,754794
3582,prod03582,433309
3583,prod03583,533883
3584,prod03584,414129
3585,prod03585,709309
3586,prod03586,561520
3587,prod03587,75263
3588,prod03588,757590
3589,prod03589,342793
3590,prod03590,106188
3591,prod03591,263971
3592,prod03592,29638
3593,prod03593,137993
3594,prod03594,41356
3595,prod03595,389442
3596,prod03596,892319
3597,prod03597,75929
3598,prod03598,66770
3599,prod03599,296911
3600,prod03600,400880
3601,prod03601,620905
3602,prod03602,458342
3603,prod03603,517765
3604,prod03604,200137
3605,prod03605,143056
3606,prod03606,423243
3607,prod03607,625982
3608,prod03608,331059
3609,prod03609,927152
3610,prod03610,209716
3611,prod03611,679757
3612,prod03612,873458
3613,prod03613,898770
3614,prod03614,489725
3615,prod03615,902393
3616,prod03616,167657
3617,prod03617,379673
3618,prod03618,605732
3619,prod03619,332858
3620,prod03620,605432
3621,prod03621,622121
3622,prod03622,552271
3623,prod03623,249236
3624,prod03624,811338
3625,prod03625,335843
3626,prod03626,863411
3627,prod03627,594445
3628,prod03628,679443
3629,prod03629,441691
3630,prod03630,508058
3631,prod03631,175380
3632,prod03632,764976
3633,prod03633,123188
3634,prod03634,342726
3635,prod03635,698502
3636,prod03636,509187
3637,prod03637,983800
3638,prod03638,446048
3639,prod03639,233450
3640,prod03640,644448
3641,prod03641,937600
3642,prod03642,750301
3643,prod03643,277024
3644,prod03644,341707
3645,prod03645,825590
3646,prod03646,972767
3647,prod03647,997943
3648,prod03648,24310
3649,prod03649,888739
3650,prod03650,679746
3651,prod03651,221141
3652,prod03652,845913
3653,prod03653,909576
3654,prod03654,444763
3655,prod03655,612924
3656,prod03656,315118
3657,prod03657,361818
3658,prod03658,746211
3659,prod03659,782609
3660,prod03660,241247
3661,prod03661,501678
3662,prod03662,184921
3663,prod03663,449722
3664,prod03664,223966
3665,prod03665,34703
3666,prod03666,677301
3667,prod03667,52674
3668,prod03668,70629
3669,prod03669,67080
3670,prod03670,869981
3671,prod03671,955371
3672,prod03672,845242
3673,prod03673,517740
3674,prod03674,961021
3675,prod03675,59059
3676,prod03676,169531
3677,prod03677,272231
3678,prod03678,428918
3679,prod03679,300723
3680,prod03680,296577
3681,prod03681,518688
3682,prod03682,465866
3683,prod03683,485796
3684,prod03684,838119
3685,prod03685,785996
3686,prod03686,921245
3687,prod03687,387726
3688,prod03688,303219
3689,prod03689,712980
3690,prod03690,771627
3691,prod03691,16517
3692,prod03692,110045
3693,prod03693,509553
3694,prod03694,405762
3695,prod03695,418771
3696,prod03696,504479
3697,prod03697,538007
3698,prod03698,461449
3699,prod03699,23729
3700,prod03700,588950
3701,prod03701,209404
3702,prod03702,961779
3703,prod03703,634534
3704,prod03704,235907
3705,prod03705,506616
3706,prod03706,876650
3707,prod03707,198409
3708,prod03708,598247
3709,prod03709,727705
3710,prod03710,823994
3711,prod03711,787832
3712,prod03712,530321
3713,prod03713,253938
3714,prod03714,392538
3715,prod03715,283401
3716,prod03716,368812
3717,prod03717,172374
3718,prod03718,712752
3719,prod03719,962255
3720,prod03720,875083
3721,prod03721,525743
3722,prod03722,839758
3723,prod03723,814591
3724,prod03724,182255
3725,prod03725,542556
3726,prod03726,919106
3727,prod03727,41985
3728,prod03728,460352
3729,prod03729,447791
3730,prod03730,770254
3731,prod03731,489810
3732,prod03732,331859
3733,prod03733,669287
3734,prod03734,977647
3735,prod03735,153344
3736,prod03736,132559
3737,prod03737,434729
3738,prod03738,549562
3739,prod03739,289484
3740,prod03740,709279
3741,prod03741,162226
3742,prod03742,523961
3743,prod03743,298844
3744,prod03744,806906
3745,prod03745,214998
3746,prod03746,471892
3747,prod03747,815851
3748,prod03748,764880
3749,prod03749,70619
3750,prod03750,823744
3751,prod03751,27085
3752,prod03752,947612
3753,prod03753,215681
3754,prod03754,316903
3755,prod03755,702065
3756,prod03756,582686
3757,prod03757,495457
3758,prod03758,398402
3759,prod03759,210432
3760,prod03760,439431
3761,prod03761,668528
3762,prod03762,622977
3763,prod03763,185727
3764,prod03764,269272
3765,prod03765,847531
3766,prod03766,996425
3767,prod03767,724655
3768,prod03768,237974
3769,prod03769,487560
3770,prod03770,568189
3771,prod03771,93978
3772,prod03772,635306
3773,prod03773,53217
3774,prod03774,462281
3775,prod03775,182745
3776,prod03776,829240
3777,prod03777,459462
3778,prod03778,552474
3779,prod03779,165707
3780,prod03780,833195
3781,prod03781,72813
3782,prod03782,707928
3783,prod03783,720945
3784,prod03784,802882
3785,prod03785,121038
3786,prod03786,295662
3787,prod03787,208343
3788,prod03788,980437
3789,prod03789,82335
3790,prod03790,959325
3791,prod03791,554031
3792,prod03792,558569
3793,prod03793,89057
3794,prod03794,236861
3795,prod03795,994843
3796,prod03796,415341
3797,prod03797,626270
3798,prod03798,245180
3799,prod03799,229596
3800,prod03800,378747
3801,prod03801,183934
3802,prod03802,156065
3803,prod03803,56695
3804,prod03804,624207
3805,prod03805,171417
3806,prod03806,196650
3807,prod03807,998905
3808,prod03808,813186
3809,prod03809,294556
3810,prod03810,945520
3811,prod03811,944609
3812,prod03812,767048
3813,prod03813,891701
3814,prod03814,251682
3815,prod03815,91508
3816,prod03816,245502
3817,prod03817,281481
3818,prod03818,106140
3819,prod03819,515825
3820,prod03820,922199
3821,prod03821,571432
3822,prod03822,347277
3823,prod03823,597751
3824,prod03824,686249
3825,prod03825,297502
3826,prod03826,163020
3827,prod03827,530108
3828,prod03828,649174
3829,prod03829,432510
3830,prod03830,939718
3831,prod03831,735300
3832,prod03832,768130
3833,prod03833,556266
3834,prod03834,781919
3835,prod03835,109652
3836,prod03836,666857
3837,prod03837,441173
3838,prod03838,627050
3839,prod03839,428882
3840,prod03840,679793
3841,prod03841,929670
3842,prod03842,670442
3843,prod03843,514330
3844,prod03844,654265
3845,prod03845,456550
3846,prod03846,775039
3847,prod03847,873511
3848,prod03848,747070
3849,prod03849,935060
3850,prod03850,704445
3851,prod03851,437883
3852,prod03852,634527
3853,prod03853,507605
3854,prod03854,713364
3855,prod03855,302323
3856,prod03856,346597
3857,prod03857,433314
3858,prod03858,611422
3859,prod03859,193913
3860,prod03860,515104
3861,prod03861,496258
3862,prod03862,368532
3863,prod03863,964422
3864,prod03864,488265
3865,prod03865,351533
3866,prod03866,975328
3867,prod03867,29250
3868,prod03868,261802
3869,prod03869,853943
3870,prod03870,353778
3871,prod03871,16497
3872,prod03872,755552
3873,prod03873,442278
3874,prod03874,788234
3875,prod03875,167313
3876,prod03876,435465
3877,prod03877,903569
3878,prod03878,426635
3879,prod03879,37773
3880,prod03880,520384
3881,prod03881,470274
3882,prod03882,939384
3883,prod03883,360920
3884,prod03884,472562
3885,prod03885,679195
3886,prod03886,826668
3887,prod03887,47488
3888,prod03888,256892
3889,prod03889,895634
3890,prod03890,709019
3891,prod03891,839444
3892,prod03892,853880
3893,prod03893,100031
3894,prod03894,515905
3895,prod03895,350786
3896,prod03896,414275
3897,prod03897,989872
3898,prod03898,777632
3899,prod03899,647718
3900,prod03900,78860
3901,prod03901,816361
3902,prod03902,588001
3903,prod03903,178781
3904,prod03904,739148
3905,prod03905,295290
3906,prod03906,797652
3907,prod03907,196560
3908,prod03908,835793
3909,prod03909,941745
3910,prod03910,518687
3911,prod03911,203776
3912,prod03912,505824
3913,prod03913,127628
3914,prod03914,147134
3915,prod03915,201223
3916,prod03916,90912
3917,prod03917,12937
3918,prod03918,711219
3919,prod03919,801385
3920,prod03920,598679
3921,prod03921,757575
3922,prod03922,186704
3923,prod03923,95157
3924,prod03924,966537
3925,prod03925,741149
3926,prod03926,829935
3927,prod03927,292350
3928,prod03928,97861
3929,prod03929,440706
3930,prod03930,669444
3931,prod03931,815109
3932,prod03932,936827
3933,prod03933,644412
3934,prod03934,239585
3935,prod03935,211542
3936,prod03936,420340
3937,prod03937,117849
3938,prod03938,947040
3939,prod03939,473204
3940,prod03940,358259
3941,prod03941,114333
3942,prod03942,955627
3943,prod03943,727753
3944,prod03944,643065
3945,prod03945,76782
3946,prod03946,392796
3947,prod03947,791251
3948,prod03948,171514
3949,prod03949,308460
3950,prod03950,418570
3951,prod03951,74054
3952,prod03952,579921
3953,prod03953,207253
3954,prod03954,305601
3955,prod03955,217470
3956,prod03956,11809
3957,prod03957,994259
3958,prod03958,48122
3959,prod03959,290827
3960,prod03960,170413
3961,prod03961,757720
3962,prod03962,294577
3963,prod03963,360585
3964,prod03964,495260
3965,prod03965,111414
3966,prod03966,710676
3967,prod03967,41313
3968,prod03968,681832
3969,prod03969,230105
3970,prod03970,621015
3971,prod03971,860374
3972,prod03972,570462
3973,prod03973,517179
3974,prod03974,166898
3975,prod03975,436815
3976,prod03976,682371
3977,prod03977,388018
3978,prod03978,115919
3979,prod03979,599270
3980,prod03980,346915
3981,prod03981,369037
3982,prod03982,838058
3983,prod03983,855415
3984,prod03984,526776
3985,prod03985,395969
3986,prod03986,789268
3987,prod03987,102649
3988,prod03988,918793
3989,prod03989,278349
3990,prod03990,572461
3991,prod03991,79688
3992,prod03992,689365
3993,prod03993,496602
3994,prod03994,634856
3995,prod03995,269729
3996,prod03996,890572
3997,prod03997,918179
3998,prod03998,521484
3999,prod03999,120256
4000,prod04000,754659
4001,prod04001,716751
4002,prod04002,679485
4003,prod04003,585683
4004,prod04004,319725
4005,prod04005,721981
4006,prod04006,57584
4007,prod04007,736954
4008,prod04008,283510
4009,prod04009,748081
4010,prod04010,779909
4011,prod04011,271513
4012,prod04012,494264
4013,prod04013,110942
4014,prod04014,561442
4015,prod04015,366742
4016,prod04016,464367
4017,prod04017,117525
4018,prod04018,207277
4019,prod04019,41884
4020,prod04020,726796
4021,prod04021,170145
4022,prod04022,886617
4023,prod04023,292261
4024,prod04024,183096
4025,prod04025,87764
4026,prod04026,687328
4027,prod04027,562217
4028,prod04028,65673
4029,prod04029,667575
4030,prod04030,977795
4031,prod04031,543840
4032,prod04032,204765
4033,prod04033,602944
4034,prod04034,217721
4035,prod04035,189978
4036,prod04036,827285
4037,prod04037,440053
4038,prod04038,118600
4039,prod04039,214871
4040,prod04040,616445
4041,prod04041,275546
4042,prod04042,428054
4043,prod04043,348296
4044,prod04044,951597
4045,prod04045,896953
4046,prod04046,63563
4047,prod04047,726706
4048,prod04048,950725
4049,prod04049,589088
4050,prod04050,529934
4051,prod04051,398128
4052,prod04052,179442
4053,prod04053,873181
4054,prod04054,760735
4055,prod04055,402676
4056,prod04056,378272
4057,prod04057,979753
4058,prod04058,222661
4059,prod04059,616779
4060,prod04060,384045
4061,prod04061,194231
4062,prod04062,979278
4063,prod04063,491182
4064,prod04064,142026
4065,prod04065,861403
4066,prod04066,342408
4067,prod04067,653530
4068,prod04068,177294
4069,prod04069,103971
4070,prod04070,140149
4071,prod04071,972848
4072,prod04072,39335
4073,prod04073,812283
4074,prod04074,695412
4075,prod04075,763868
4076,prod04076,187158
4077,prod04077,23516
4078,prod04078,174523
4079,prod04079,593151
4080,prod04080,85894
4081,prod04081,617133
4082,prod04082,742045
4083,prod04083,641858
4084,prod04084,570235
4085,prod04085,145730
4086,prod04086,440440
4087,prod04087,840049
4088,prod04088,644455
4089,prod04089,961431
4090,prod04090,738368
4091,prod04091,910421
4092,prod04092,152636
4093,prod04093,836841
4094,prod04094,50259
4095,prod04095,706665
4096,prod04096,484189
4097,prod04097,806544
4098,prod04098,958239
4099,prod04099,430490
4100,prod04100,784359
4101,prod04101,550130
4102,prod04102,851272
4103,prod04103,719480
4104,prod04104,407433
4105,prod04105,297992
4106,prod04106,309357
4107,prod04107,61022
4108,prod04108,538906
4109,prod04109,915347
4110,prod04110,379552
4111,prod04111,596116
4112,prod04112,922456
4113,prod04113,948462
4114,prod04114,298872
4115,prod04115,717138
4116,prod04116,513164
4117,prod04117,734150
4118,prod04118,335116
4119,prod04119,977224
4120,prod04120,792097
4121,prod04121,774757
4122,prod04122,804621
4123,prod04123,118063
4124,prod04124,790894
4125,prod04125,236937
4126,prod04126,844237
4127,prod04127,413013
4128,prod04128,349618
4129,prod04129,28144
4130,prod04130,682678
4131,prod04131,145414
4132,prod04132,301501
4133,prod04133,666323
4134,prod04134,950661
4135,prod04135,521653
4136,prod04136,799775
4137,prod04137,612002
4138,prod04138,245662
4139,prod04139,130536
4140,prod04140,622842
4141,prod04141,809293
4142,prod04142,820390
4143,prod04143,945191
4144,prod04144,913241
4145,prod04145,73555
4146,prod04146,789518
4147,prod04147,29703
4148,prod04148,352262
4149,prod04149,82972
4150,prod04150,520220
4151,prod04151,786026
4152,prod04152,676365
4153,prod04153,76479
4154,prod04154,522615
4155,prod04155,252514
4156,prod04156,728104
4157,prod04157,384558
4158,prod04158,180350
4159,prod04159,233636
4160,prod04160,30749
4161,prod04161,736910
4162,prod04162,26851
4163,prod04163,411302
4164,prod04164,811109
4165,prod04165,440195
4166,prod04166,982459
4167,prod04167,429104
4168,prod04168,493712
4169,prod04169,260905
4170,prod04170,188069
4171,prod04171,356690
4172,prod04172,696751
4173,prod04173,798293
4174,prod04174,615714
4175,prod04175,711947
4176,prod04176,400358
4177,prod04177,233539
4178,prod04178,734965
4179,prod04179,758306
4180,prod04180,58443
4181,prod04181,942247
4182,prod04182,212736
4183,prod04183,580254
4184,prod04184,696247
4185,prod04185,751931
4186,prod04186,542669
4187,prod04187,842360
4188,prod04188,607340
4189,prod04189,459258
4190,prod04190,78005
4191,prod04191,702019
4192,prod04192,963663
4193,prod04193,104171
4194,prod04194,98755
4195,prod04195,413388
4196,prod04196,987158
4197,prod04197,841625
4198,prod04198,363417
4199,prod04199,263631
4200,prod04200,98213
4201,prod04201,926421
4202,prod04202,476534
4203,prod04203,923465
4204,prod04204,243029
4205,prod04205,18585
4206,prod04206,130069
4207,prod04207,175134
4208,prod04208,344527
4209,prod04209,859701
4210,prod04210,94597
4211,prod04211,798452
4212,prod04212,50344
4213,prod04213,640916
4214,prod04214,117311
4215,prod04215,555622
4216,prod04216,570684
4217,prod04217,558830
4218,prod04218,495522
4219,prod04219,94042
4220,prod04220,425536
4221,prod04221,414307
4222,prod04222,295748
4223,prod04223,397059
4224,prod04224,162811
4225,prod04225,576831
4226,prod04226,227682
4227,prod04227,613359
4228,prod04228,669680
4229,prod04229,469511
4230,prod04230,292184
4231,prod04231,496900
4232,prod04232,78750
4233,prod04233,869794
4234,prod04234,406234
4235,prod04235,29627
4236,prod04236,971078
4237,prod04237,632934
4238,prod04238,918803
4239,prod04239,946308
4240,prod04240,898324
4241,prod04241,13869
4242,prod04242,547182
4243,prod04243,443084
4244,prod04244,394789
4245,prod04245,131551
4246,prod04246,304326
4247,prod04247,396394
4248,prod04248,938891
4249,prod04249,162629
4250,prod04250,225897
4251,prod04251,785671
4252,prod04252,346811
4253,prod04253,204027
4254,prod04254,845916
4255,prod04255,843034
4256,prod04256,377627
4257,prod04257,246962
4258,prod04258,400555
4259,prod04259,813919
4260,prod04260,563819
4261,prod04261,59791
4262,prod04262,282216
4263,prod04263,503957
4264,prod04264,283692
4265,prod04265,609095
4266,prod04266,985961
4267,prod04267,88299
4268,prod04268,225259
4269,prod04269,840597
4270,prod04270,45321
4271,prod04271,539984
4272,prod04272,323797
4273,prod04273,775162
4274,prod04274,810646
4275,prod04275,57724
4276,prod04276,151823
4277,prod04277,383196
4278,prod04278,515687
4279,prod04279,491278
4280,prod04280,994104
4281,prod04281,906955
4282,prod04282,363616
4283,prod04283,249697
4284,prod04284,863972
4285,prod04285,526768
4286,prod04286,444711
4287,prod04287,450410
4288,prod04288,909347
4289,prod04289,904303
4290,prod04290,822536
4291,prod04291,253368
4292,prod04292,348298
4293,prod04293,646895
4294,prod04294,143443
4295,prod04295,212613
4296,prod04296,762878
4297,prod04297,225545
4298,prod04298,614491
4299,prod04299,331111
4300,prod04300,758081
4301,prod04301,427857
4302,prod04302,927229
4303,prod04303,624262
4304,prod04304,589712
4305,prod04305,163353
4306,prod04306,502516
4307,prod04307,150886
4308,prod04308,55101
4309,prod04309,35361
4310,prod04310,949000
4311,prod04311,813718
4312,prod04312,37225
4313,prod04313,999780
4314,prod04314,480536
4315,prod04315,392390
4316,prod04316,689844
4317,prod04317,706188
4318,prod04318,41007
4319,prod04319,883450
4320,prod04320,819511
4321,prod04321,865520
4322,prod04322,476676
4323,prod04323,598504
4324,prod04324,810674
4325,prod04325,993702
4326,prod04326,190782
4327,prod04327,414924
4328,prod04328,344390
4329,prod04329,399043
4330,prod04330,487503
4331,prod04331,214011
4332,prod04332,336697
4333,prod04333,349129
4334,prod04334,278893
4335,prod04335,289049
4336,prod04336,42179
4337,prod04337,713908
4338,prod04338,499830
4339,prod04339,816108
4340,prod04340,192832
4341,prod04341,130743
4342,prod04342,266481
4343,prod04343,282475
4344,prod04344,602689
4345,prod04345,943401
4346,prod04346,939528
4347,prod04347,284678
4348,prod04348,577440
4349,prod04349,943722
4350,prod04350,187516
4351,prod04351,52771
4352,prod04352,776899
4353,prod04353,815534
4354,prod04354,773350
4355,prod04355,670196
4356,prod04356,824017
4357,prod04357,270935
4358,prod04358,379722
4359,prod04359,180425
4360,prod04360,835918
4361,prod04361,128599
4362,prod04362,883634
4363,prod04363,693745
4364,prod04364,523226
4365,prod04365,571682
4366,prod04366,493859
4367,prod04367,194784
4368,prod04368,620900
4369,prod04369,54993
4370,prod04370,995421
4371,prod04371,73151
4372,prod04372,935301
4373,prod04373,359115
4374,prod04374,891904
4375,prod04375,543652
4376,prod04376,694472
4377,prod04377,728474
4378,prod04378,177400
4379,prod04379,163009
4380,prod04380,134382
4381,prod04381,718012
4382,prod04382,369743
4383,prod04383,971805
4384,prod04384,289821
4385,prod04385,501300
4386,prod04386,597746
4387,prod04387,146381
4388,prod04388,879284
4389,prod04389,666579
4390,prod04390,172168
4391,prod04391,88364
4392,prod04392,468544
4393,prod04393,870243
4394,prod04394,682089
4395,prod04395,76481
4396,prod04396,368842
4397,prod04397,75409
4398,prod04398,985629
4399,prod04399,878599
4401,prod04401,821769
4402,prod04402,686050
4403,prod04403,415441
4404,prod04404,344942
4405,prod04405,254487
4406,prod04406,677528
4407,prod04407,307329
4408,prod04408,236349
4409,prod04409,183440
4410,prod04410,84094
4411,prod04411,702124
4412,prod04412,611813
4413,prod04413,45954
4414,prod04414,470982
4415,prod04415,622196
4416,prod04416,232924
4417,prod04417,677149
4418,prod04418,700422
4419,prod04419,268505
4420,prod04420,741196
4421,prod04421,128474
4422,prod04422,229897
4423,prod04423,666540
4424,prod04424,466320
4425,prod04425,606808
4426,prod04426,135355
4427,prod04427,745040
4428,prod04428,213011
4429,prod04429,255992
4430,prod04430,486967
4431,prod04431,371113
4432,prod04432,57799
4433,prod04433,563572
4434,prod04434,191327
4435,prod04435,89604
4436,prod04436,998643
4437,prod04437,885041
4438,prod04438,311065
4439,prod04439,451944
4440,prod04440,863174
4441,prod04441,513633
4442,prod04442,453529
4443,prod04443,450543
4444,prod04444,58040
4445,prod04445,793393
4446,prod04446,63318
4447,prod04447,947920
4448,prod04448,587208
4449,prod04449,484752
4450,prod04450,419044
4451,prod04451,701477
4452,prod04452,684677
4453,prod04453,559669
4454,prod04454,545942
4455,prod04455,164197
4456,prod04456,613630
4457,prod04457,207881
4458,prod04458,444229
4459,prod04459,164858
4460,prod04460,626428
4461,prod04461,202401
4462,prod04462,30111
4463,prod04463,150011
4464,prod04464,343887
4465,prod04465,345898
4466,prod04466,916188
4467,prod04467,107402
4468,prod04468,256934
4469,prod04469,272191
4470,prod04470,210255
4471,prod04471,464338
4472,prod04472,669840
4473,prod04473,336629
4474,prod04474,630392
4475,prod04475,550572
4476,prod04476,997242
4477,prod04477,112984
4478,prod04478,758558
4479,prod04479,273589
4480,prod04480,355982
4481,prod04481,938340
4482,prod04482,961764
4483,prod04483,641960
4484,prod04484,546422
4485,prod04485,719471
4486,prod04486,930864
4487,prod04487,995645
4488,prod04488,475881
4489,prod04489,106019
4490,prod04490,831798
4491,prod04491,685616
4492,prod04492,691151
4493,prod04493,726407
4494,prod04494,705526
4495,prod04495,13807
4496,prod04496,619136
4497,prod04497,701465
4498,prod04498,123729
4499,prod04499,160491
4500,prod04500,56506
4501,prod04501,840522
4502,prod04502,305836
4503,prod04503,410967
4504,prod04504,941067
4505,prod04505,536410
4506,prod04506,680974
4507,prod04507,520283
4508,prod04508,547834
4509,prod04509,849614
4510,prod04510,281365
4511,prod04511,474642
4512,prod04512,297753
4513,prod04513,961838
4514,prod04514,136765
4515,prod04515,986318
4516,prod04516,567215
4517,prod04517,755315
4518,prod04518,528544
4519,prod04519,956313
